_id,year,title,gross_box_office,max_theater,open_theater,open_week,opening,Distributor,Domestic
66134b3eab14b5df5ef920b4,2002,Crackerjack,"$4,518,366 ",204,-,7-Nov,-,"[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef920b5,2007,Black Sheep,"$457,731 ",73,52,16-Aug,"$128,042 ","[ ""Icon Film Distribution"" ]",AU
66134b3eab14b5df5ef920b6,2006,Higher Ground,"$199,892 ",3,2,25-May,"$81,423 ","[ ""Warren Miller Entertainment"" ]",AU
66134b3eab14b5df5ef920b7,2009,The Ugly Truth,"$10,529,622 ",284,283,6-Aug,"$2,764,376 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef920b8,2001,The Ladies Man,"$17,087 ",59,59,2-Aug,"$17,087 ",null,AU
66134b3eab14b5df5ef920b9,2007,Copying Beethoven,"$421,174 ",20,20,19-Apr,"$73,302 ","[ ""Hopscotch Films"" ]",AU
66134b3eab14b5df5ef920ba,2006,Aquamarine,"$198,247 ",81,81,28-Sep,"$51,661 ","[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef920bb,2002,Red Dragon,"$4,237,077 ",290,-,24-Oct,-,null,AU
66134b3eab14b5df5ef920bc,2001,The Claim,"$16,095 ",5,-,29-Nov,-,null,AU
66134b3eab14b5df5ef920bd,2007,The Good German,"$419,709 ",26,26,8-Mar,"$118,575 ","[ ""Warner Bros."" ]",AU
66134b3eab14b5df5ef920be,2009,He's Just Not That Into You,"$10,401,965 ",253,253,12-Feb,"$3,083,321 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef920bf,2002,The Ring,"$4,120,663 ",190,-,14-Nov,-,null,AU
66134b3eab14b5df5ef920c0,2007,Driving Lessons,"$415,624 ",31,29,7-Jun,"$125,633 ","[ ""Hopscotch Films"" ]",AU
66134b3eab14b5df5ef920c1,2009,Couples Retreat,"$10,165,633 ",223,217,8-Oct,"$2,683,905 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b3eab14b5df5ef920c2,2006,How Much Do You Love Me?,"$198,044 ",7,7,13-Apr,"$52,854 ","[ ""Palace Films"" ]",AU
66134b3eab14b5df5ef920c3,2001,Amores Perros,"$14,588 ",7,7,5-Apr,"$14,588 ",null,AU
66134b3eab14b5df5ef920c4,2007,After the Wedding,"$412,192 ",13,9,16-Aug,"$45,504 ","[ ""Arkles Entertainment"" ]",AU
66134b3eab14b5df5ef920c5,2006,Caterpillar Wish,"$194,029 ",24,24,8-Jun,"$69,151 ","[ ""Palace Films"" ]",AU
66134b3eab14b5df5ef920c6,2001,Walk the Talk,"$12,900 ",20,20,15-Mar,"$12,900 ",null,AU
66134b3eab14b5df5ef920c7,2009,17 Again,"$10,079,700 ",223,222,9-Apr,"$2,256,660 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef920c8,2002,We Were Soldiers,"$3,941,908 ",243,-,25-Apr,-,null,AU
66134b3eab14b5df5ef920c9,2009,G-Force,"$9,781,360 ",350,176,17-Sep,"$533,706 ","[ ""Walt Disney Pictures"" ]",AU
66134b3eab14b5df5ef920ca,2006,Ballets Russes,"$189,452 ",11,-,18-May,-,"[ ""Hopscotch Films"" ]",AU
66134b3eab14b5df5ef920cb,2007,Breaking and Entering,"$390,523 ",27,26,25-Jan,"$111,897 ","[ ""Buena Vista International"" ]",AU
66134b3eab14b5df5ef920cc,2001,Town & Country,"$9,935 ",40,-,1-Nov,-,null,AU
66134b3eab14b5df5ef920cd,2002,Rabbit-Proof Fence,"$3,756,418 ",100,-,21-Feb,-,null,AU
66134b3eab14b5df5ef920ce,2009,Yes Man,"$8,792,793 ",256,256,1-Jan,"$2,966,066 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef920cf,2007,Om Shanti Om,"$378,711 ",12,12,8-Nov,"$168,874 ","[ ""Eros Worldwide"" ]",AU
66134b3eab14b5df5ef920d0,2006,Fanaa,"$187,187 ",9,9,25-May,"$94,704 ","[ ""MG Distribution"" ]",AU
66134b3eab14b5df5ef920d1,2001,Where the Money Is,"$9,128 ",40,40,8-Feb,"$9,128 ",null,AU
66134b3eab14b5df5ef920d2,2002,The Scorpion King,"$3,586,880 ",268,-,18-Apr,-,null,AU
66134b3eab14b5df5ef920d3,2007,The Home Song Stories,"$378,539 ",28,22,23-Aug,"$69,578 ","[ ""Dendy Films"" ]",AU
66134b3eab14b5df5ef920d4,2009,This Is It,"$8,734,295 ",293,293,29-Oct,"$3,327,951 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef920d5,2001,American Women,"$9,084 ",8,8,8-Feb,"$9,084 ",null,AU
66134b3eab14b5df5ef920d6,2006,Could This Be Love?,"$187,048 ",49,47,12-Oct,"$91,890 ","[ ""Palace Films"" ]",AU
66134b3eab14b5df5ef920d7,2002,Ali,"$3,461,737 ",236,-,21-Feb,-,null,AU
66134b3eab14b5df5ef920d8,2007,Venus,"$371,387 ",22,20,22-Feb,"$72,734 ","[ ""Icon Film Distribution"" ]",AU
66134b3eab14b5df5ef920d9,2001,Tigerland,"$9,009 ",4,4,18-Oct,"$9,009 ",null,AU
66134b3eab14b5df5ef920da,2006,A Scanner Darkly,"$186,020 ",18,18,30-Nov,"$54,374 ","[ ""Warner Bros."" ]",AU
66134b3eab14b5df5ef920db,2009,Prince of Persia: The Sands of Time,"$8,734,153 ",299,-,16-Jul,-,"[ ""Buena Vista International"" ]",AU
66134b3eab14b5df5ef920dc,2007,Reno 911!: Miami,"$362,882 ",88,88,17-May,"$173,955 ","[ ""Paramount Pictures International"" ]",AU
66134b3eab14b5df5ef920dd,2002,Space Station 3D,"$3,436,855 ",2,-,6-Jun,-,null,AU
66134b3eab14b5df5ef920de,2001,Princess Mononoke,"$8,709 ",1,1,8-Feb,"$8,709 ",null,AU
66134b3eab14b5df5ef920df,2006,Where the Truth Lies,"$178,526 ",12,12,11-May,"$61,033 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef920e0,2009,Hannah Montana: The Movie,"$8,715,937 ",269,136,25-Jun,"$799,742 ","[ ""Walt Disney Pictures"" ]",AU
66134b3eab14b5df5ef920e1,2007,Forbidden Lie$,"$344,594 ",21,19,13-Sep,"$50,900 ","[ ""Palace Films"" ]",AU
66134b3eab14b5df5ef920e2,2001,The Broken Hearts Club: A Romantic Comedy,"$7,349 ",1,1,5-Apr,"$7,349 ",null,AU
66134b3eab14b5df5ef920e3,2002,Blade II,"$3,328,382 ",200,-,11-Jul,-,null,AU
66134b3eab14b5df5ef920e4,2009,Old Dogs,"$8,383,867 ",271,271,24-Dec,"$1,084,284 ","[ ""Walt Disney Pictures"" ]",AU
66134b3eab14b5df5ef920e5,2006,The Libertine,"$177,137 ",41,41,27-Jul,"$50,337 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef920e6,2007,Chak De! India,"$318,586 ",13,13,9-Aug,"$94,870 ","[ ""MG Distribution"" ]",AU
66134b3eab14b5df5ef920e7,2001,Our Lady of the Assassins,"$5,578 ",2,2,4-Oct,"$5,578 ",null,AU
66134b3eab14b5df5ef920e8,2002,Kate & Leopold,"$3,230,989 ",215,-,14-Mar,-,null,AU
66134b3eab14b5df5ef920e9,2007,Tell No One,"$312,617 ",9,8,8-Nov,"$32,834 ","[ ""Madman Entertainment"" ]",AU
66134b3eab14b5df5ef920ea,2001,Guinevere,"$3,397 ",3,3,28-Jun,"$3,397 ",null,AU
66134b3eab14b5df5ef920eb,2002,The Sum of All Fears,"$3,168,859 ",291,-,29-Aug,-,null,AU
66134b3eab14b5df5ef920ec,2009,My Sister's Keeper,"$8,034,157 ",210,210,30-Jul,"$1,877,821 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef920ed,2006,Suburban Mayhem,"$174,117 ",38,38,26-Oct,"$79,400 ","[ ""Icon Film Distribution"" ]",AU
66134b3eab14b5df5ef920ee,2006,Chaos,"$169,070 ",74,74,17-Aug,"$89,371 ","[ ""Hoyts Distribution"" ]",AU
66134b3eab14b5df5ef920ef,2002,The Santa Clause 2,"$3,151,605 ",226,-,5-Dec,-,null,AU
66134b3eab14b5df5ef920f0,2001,Rififi,"$3,367 ",1,1,19-Apr,"$3,367 ",null,AU
66134b3eab14b5df5ef920f1,2007,Orchestra Seats,"$309,975 ",12,12,31-May,"$31,305 ","[ ""Rialto Distribution"" ]",AU
66134b3eab14b5df5ef920f2,2009,Bride Wars,"$7,880,947 ",287,286,15-Jan,"$2,122,709 ","[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef920f3,2002,Spy Game,"$3,090,507 ",219,-,24-Jan,-,null,AU
66134b3eab14b5df5ef920f4,2006,Hard Candy,"$166,088 ",18,18,13-Jul,"$74,172 ","[ ""Icon Film Distribution"" ]",AU
66134b3eab14b5df5ef920f5,2009,Paranormal Activity,"$7,818,643 ",265,265,4-Dec,"$2,480,813 ","[ ""Icon Film Distribution"" ]",AU
66134b3eab14b5df5ef920f6,2002,Jimmy Neutron: Boy Genius,"$2,903,028 ",237,-,28-Mar,-,null,AU
66134b3eab14b5df5ef920f7,2007,Lady Chatterley,"$281,991 ",14,12,6-Sep,"$38,982 ","[ ""Hopscotch Films"" ]",AU
66134b3eab14b5df5ef920f8,2001,A Hard Day's Night,"$3,296 ",2,2,15-Mar,"$3,296 ",null,AU
66134b3eab14b5df5ef920f9,2006,Junebug,"$158,587 ",-,-,29-Jun,-,null,AU
66134b3eab14b5df5ef920fa,2002,Insomnia,"$2,876,055 ",182,-,4-Sep,-,null,AU
66134b3eab14b5df5ef920fb,2009,Bolt,"$7,611,037 ",297,293,1-Jan,"$1,702,465 ","[ ""Walt Disney Pictures"" ]",AU
66134b3eab14b5df5ef920fc,2006,Last Holiday,"$157,588 ",60,60,25-May,"$80,006 ","[ ""United International Pictures"" ]",AU
66134b3eab14b5df5ef920fd,2001,Time and Tide,"$2,224 ",2,2,20-Sep,"$2,224 ",null,AU
66134b3eab14b5df5ef920fe,2007,The Science of Sleep,"$263,200 ",17,17,3-May,"$57,558 ","[ ""Rialto Distribution"" ]",AU
66134b3eab14b5df5ef920ff,2009,Cloudy with a Chance of Meatballs,"$7,487,784 ",343,342,26-Nov,"$1,389,355 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef92100,2006,Fast Food Nation,"$156,928 ",61,61,26-Oct,"$65,141 ","[ ""Dendy Films"" ]",AU
66134b3eab14b5df5ef92101,2007,Running with Scissors,"$245,688 ",12,12,29-Mar,"$56,286 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef92102,2001,Soul Survivors,"$1,064 ",1,-,13-Dec,-,null,AU
66134b3eab14b5df5ef92103,2002,The Sweetest Thing,"$2,778,627 ",168,-,25-Jul,-,null,AU
66134b3eab14b5df5ef92104,2007,Tenacious D in the Pick of Destiny,"$240,903 ",41,41,8-Feb,"$110,032 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef92105,2006,God on My Side,"$155,230 ",17,14,2-Nov,"$48,113 ","[ ""Hopscotch Films"" ]",AU
66134b3eab14b5df5ef92106,2009,Public Enemies,"$7,484,127 ",284,284,30-Jul,"$2,632,233 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b3eab14b5df5ef92107,2006,River Queen,"$154,738 ",44,44,6-Jul,"$67,433 ","[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef92108,2002,Not Another Teen Movie,"$2,714,998 ",183,-,21-Mar,-,null,AU
66134b3eab14b5df5ef92109,2009,District 9,"$7,469,104 ",178,178,13-Aug,"$1,807,860 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef9210a,2007,The Dead Girl,"$234,642 ",9,9,21-Jun,"$53,135 ","[ ""Hoyts Distribution"" ]",AU
66134b3eab14b5df5ef9210b,2002,Dirty Deeds,"$2,681,571 ",189,-,18-Jul,-,null,AU
66134b3eab14b5df5ef9210c,2006,Brick,"$149,746 ",25,25,10-Aug,"$63,848 ","[ ""Rialto Distribution"" ]",AU
66134b3eab14b5df5ef9210d,2009,Marley & Me,"$6,966,395 ",222,207,1-Jan,"$1,697,535 ","[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef9210e,2007,Leonard Cohen: I'm Your Man,"$230,045 ",-,-,2-Feb,-,"[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef9210f,2002,Serendipity,"$2,651,363 ",186,-,17-Jan,-,null,AU
66134b3eab14b5df5ef92110,2009,G.I. Joe: The Rise of Cobra,"$6,818,543 ",223,223,6-Aug,"$2,343,940 ","[ ""Paramount Pictures International"" ]",AU
66134b3eab14b5df5ef92111,2006,Rent,"$139,246 ",49,49,2-Mar,"$78,278 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef92112,2007,Deep Water,"$229,740 ",6,6,11-Oct,"$24,494 ","[ ""Hopscotch Films"" ]",AU
66134b3eab14b5df5ef92113,2002,Road to Perdition,"$2,613,657 ",248,-,10-Oct,-,null,AU
66134b3eab14b5df5ef92114,2009,Julie & Julia,"$6,631,946 ",288,285,8-Oct,"$1,336,860 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef92115,2006,On a Clear Day,"$125,411 ",14,14,11-May,"$50,850 ","[ ""Icon Film Distribution"" ]",AU
66134b3eab14b5df5ef92116,2007,The Final Winter,"$224,822 ",81,81,6-Sep,"$98,936 ","[ ""Paramount Pictures International"" ]",AU
66134b3eab14b5df5ef92117,2009,Confessions of a Shopaholic,"$6,577,386 ",309,309,12-Mar,"$1,808,110 ","[ ""Walt Disney Pictures"" ]",AU
66134b3eab14b5df5ef92119,2009,Watchmen,"$6,152,116 ",355,355,5-Mar,"$2,293,099 ","[ ""Paramount Pictures International"" ]",AU
66134b3eab14b5df5ef92118,2002,Blue Crush,"$2,572,089 ",191,-,5-Dec,-,null,AU
66134b3eab14b5df5ef9211a,2009,The Lovely Bones,"$6,089,234 ",230,230,24-Dec,"$314,392 ","[ ""Paramount Pictures International"" ]",AU
66134b3eab14b5df5ef9211b,2007,Boynton Beach Club,"$222,643 ",16,16,23-Aug,"$30,878 ","[ ""Hopscotch Films"" ]",AU
66134b3eab14b5df5ef9211c,2002,Bowling for Columbine,"$2,565,433 ",41,-,26-Dec,-,null,AU
66134b3eab14b5df5ef9211d,2009,Funny People,"$5,927,006 ",241,241,10-Sep,"$1,546,090 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b3eab14b5df5ef9211e,2004,Meet the Fockers,"$27,625,667 ","3,324",-,26-Dec,-,"[ ""United International Pictures"" ]",AU
66134b3eab14b5df5ef9211f,2007,Off the Grid,"$218,499 ",3,2,24-May,"$84,627 ","[ ""Warren Miller Entertainment"" ]",AU
66134b3eab14b5df5ef92120,2002,Unfaithful,"$2,477,986 ",158,-,11-Jul,-,null,AU
66134b3eab14b5df5ef92121,2009,The Princess and the Frog,"$5,830,322 ",229,229,31-Dec,"$1,041,812 ","[ ""Walt Disney Pictures"" ]",AU
66134b3eab14b5df5ef92122,2004,Spider-Man 2,"$17,818,025 ",442,-,1-Jul,-,null,AU
66134b3eab14b5df5ef92123,2007,Namastey London,"$213,850 ",13,13,22-Mar,"$59,788 ","[ ""Eros Worldwide"" ]",AU
66134b3eab14b5df5ef92124,2002,I Am Sam,"$2,464,334 ",96,-,13-Jun,-,null,AU
66134b3eab14b5df5ef92125,2009,Knowing,"$5,795,063 ",204,204,26-Mar,"$1,411,719 ","[ ""Icon Film Distribution"" ]",AU
66134b3eab14b5df5ef92126,2004,Troy,"$16,409,921 ",418,-,13-May,-,"[ ""Warner Bros."" ]",AU
66134b3eab14b5df5ef92127,2007,Snow Cake,"$205,883 ",36,35,2-Aug,"$57,678 ","[ ""Dendy Films"" ]",AU
66134b3eab14b5df5ef92128,2002,Showtime,"$2,440,772 ",218,-,28-Mar,-,null,AU
66134b3eab14b5df5ef92129,2007,Guru,"$205,619 ",10,10,11-Jan,"$77,306 ",null,AU
66134b3eab14b5df5ef9212a,2009,State of Play,"$5,702,156 ",245,242,28-May,"$1,585,671 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b3eab14b5df5ef9212b,2004,Bridget Jones: The Edge of Reason,"$14,326,857 ",370,-,11-Nov,-,"[ ""United International Pictures"" ]",AU
66134b3eab14b5df5ef9212c,2007,Heyy Babyy,"$204,663 ",13,13,23-Aug,"$78,126 ","[ ""Eros Worldwide"" ]",AU
66134b3eab14b5df5ef9212d,2002,Spirit: Stallion of the Cimarron,"$2,395,158 ",215,-,27-Jun,-,null,AU
66134b3eab14b5df5ef9212e,2009,Where the Wild Things Are,"$5,693,853 ",263,263,3-Dec,"$1,442,462 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef9212f,2007,The Jammed,"$199,728 ",9,-,16-Aug,-,"[ ""Titan View"" ]",AU
66134b3eab14b5df5ef92130,2002,Behind Enemy Lines,"$2,350,826 ",229,-,31-Jan,-,null,AU
66134b3eab14b5df5ef92131,2004,The Day After Tomorrow,"$14,214,949 ",402,-,27-May,-,"[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef92132,2009,Did You Hear About the Morgans?,"$5,471,538 ",208,196,24-Dec,"$996,597 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef92133,2007,The Page Turner,"$191,476 ",8,8,10-May,"$23,480 ","[ ""Potential Films"" ]",AU
66134b3eab14b5df5ef92134,2004,Ocean's Twelve,"$12,061,073 ",378,-,9-Dec,-,"[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef92135,2002,The Time Machine,"$2,309,635 ",186,-,11-Apr,-,null,AU
66134b3eab14b5df5ef92136,2009,The Final Destination,"$5,368,420 ",96,90,15-Oct,"$1,914,102 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef92137,2009,Race to Witch Mountain,"$5,322,485 ",289,289,9-Apr,"$919,076 ","[ ""Walt Disney Pictures"" ]",AU
66134b3eab14b5df5ef92138,2007,Irina Palm,"$187,586 ",12,12,20-Sep,"$22,805 ",null,AU
66134b3eab14b5df5ef92139,2004,Something's Gotta Give,"$11,969,361 ",235,-,8-Jan,-,null,AU
66134b3eab14b5df5ef9213a,2002,Charlotte Gray,"$2,228,991 ",163,-,30-May,-,null,AU
66134b3eab14b5df5ef9213b,2004,Shark Tale,"$11,359,275 ",310,-,23-Sep,-,"[ ""United International Pictures"" ]",AU
66134b3eab14b5df5ef9213c,2007,Black Snake Moan,"$184,364 ",32,32,2-Aug,"$60,367 ","[ ""Paramount Pictures International"" ]",AU
66134b3eab14b5df5ef9213d,2009,Ghosts of Girlfriends Past,"$5,227,478 ",219,219,7-May,"$1,382,107 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef9213e,2002,Treasure Planet,"$2,190,907 ",254,-,26-Dec,-,null,AU
66134b3eab14b5df5ef9213f,2004,The Bourne Supremacy,"$11,273,582 ",312,-,26-Aug,-,"[ ""United International Pictures"" ]",AU
66134b3eab14b5df5ef92140,2007,I Served the King of England,"$180,303 ",7,7,26-Dec,"$17,970 ","[ ""Rialto Distribution"" ]",AU
66134b3eab14b5df5ef92141,2009,The Time Traveler's Wife,"$5,182,619 ",237,237,5-Nov,"$1,724,279 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef92142,2007,The Fountain,"$177,765 ",35,35,25-Jan,"$73,159 ","[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef92143,2004,50 First Dates,"$11,015,290 ",290,-,25-Mar,-,"[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef92144,2002,The One,"$2,182,340 ",149,-,10-Jan,-,null,AU
66134b3eab14b5df5ef92145,2009,Fame,"$5,160,199 ",288,227,24-Sep,"$1,494,294 ","[ ""Icon Film Distribution"" ]",AU
66134b3eab14b5df5ef92146,2007,The War on Democracy,"$175,373 ",4,1,27-Sep,"$37,675 ","[ ""Hopscotch Films"" ]",AU
66134b3eab14b5df5ef92147,2004,Spy Kids 3: Game Over,"$10,300,588 ",297,-,1-Jan,-,null,AU
66134b3eab14b5df5ef92148,2009,Surrogates,"$4,958,316 ",206,206,24-Sep,"$1,316,892 ","[ ""Walt Disney Pictures"" ]",AU
66134b3eab14b5df5ef92149,2002,Ali G Indahouse,"$2,143,675 ",163,-,18-Jul,-,null,AU
66134b3eab14b5df5ef9214a,2007,Ta Ra Rum Pum,"$173,472 ",-,-,26-Apr,-,"[ ""MG Distribution"" ]",AU
66134b3eab14b5df5ef9214b,2004,Starsky & Hutch,"$10,278,890 ",288,-,8-Apr,-,"[ ""Buena Vista International"" ]",AU
66134b3eab14b5df5ef9214c,2009,The Taking of Pelham 123,"$4,775,382 ",248,246,27-Aug,"$1,438,738 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef9214d,2002,40 Days and 40 Nights,"$2,142,623 ",154,-,25-Apr,-,null,AU
66134b3eab14b5df5ef9214e,2007,Saawariya,"$171,040 ",17,17,8-Nov,"$94,339 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef9214f,2009,A Christmas Carol,"$4,688,758 ",355,355,5-Nov,"$1,143,018 ","[ ""Walt Disney Pictures"" ]",AU
66134b3eab14b5df5ef92150,2004,The Last Samurai,"$9,617,283 ",274,-,15-Jan,-,null,AU
66134b3eab14b5df5ef92151,2007,Jhoom Barabar Jhoom,"$166,285 ",12,12,14-Jun,"$76,898 ","[ ""MG Distribution"" ]",AU
66134b3eab14b5df5ef92152,2009,Role Models,"$4,494,103 ",179,178,15-Jan,"$1,216,888 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b3eab14b5df5ef92153,2002,Rat Race,"$2,054,209 ",179,-,3-Jan,-,null,AU
66134b3eab14b5df5ef92154,2007,Salaam-e-Ishq,"$165,700 ",13,13,25-Jan,"$89,843 ","[ ""Eros Worldwide"" ]",AU
66134b3eab14b5df5ef92155,2004,Van Helsing,"$9,516,484 ",341,-,6-May,-,"[ ""United International Pictures"" ]",AU
66134b3eab14b5df5ef92156,2009,Year One,"$4,471,739 ",185,185,18-Jun,"$1,583,708 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef92157,2002,The Crocodile Hunter: Collision Course,"$2,046,304 ",197,-,12-Sep,-,null,AU
66134b3eab14b5df5ef92158,2007,For Your Consideration,"$157,103 ",-,-,25-Jan,-,"[ ""Dendy Films"" ]",AU
66134b3eab14b5df5ef92159,2004,"I, Robot","$9,406,838 ",346,-,22-Jul,-,"[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef9215a,2009,500 Days of Summer,"$4,346,548 ",227,227,17-Sep,"$939,601 ","[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef9215b,2007,In the Land of Women,"$156,751 ",49,49,26-Jul,"$78,480 ","[ ""Hoyts Distribution"" ]",AU
66134b3eab14b5df5ef9215c,2009,Valkyrie,"$4,335,295 ",232,232,22-Jan,"$1,373,355 ","[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef9215d,2002,The Tuxedo,"$2,000,263 ",143,-,26-Dec,-,null,AU
66134b3eab14b5df5ef9215e,2007,Tales from Earthsea,"$139,389 ",1,1,26-Apr,"$4,312 ","[ ""Madman Entertainment"" ]",AU
66134b3eab14b5df5ef9215f,2009,The Boat That Rocked,"$4,251,228 ",293,293,9-Apr,"$996,060 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b3eab14b5df5ef92160,2004,Scooby-Doo 2: Monsters Unleashed,"$8,188,851 ",328,-,1-Apr,-,"[ ""Warner Bros."" ]",AU
66134b3eab14b5df5ef92161,2002,The Count of Monte Cristo,"$1,962,754 ",173,-,2-May,-,null,AU
66134b3eab14b5df5ef92162,2009,Hotel for Dogs,"$4,096,741 ",180,176,15-Jan,"$715,801 ","[ ""Paramount Pictures International"" ]",AU
66134b3eab14b5df5ef92163,2007,Eklavya: The Royal Guard,"$139,067 ",12,12,15-Feb,"$66,228 ","[ ""Eros Worldwide"" ]",AU
66134b3eab14b5df5ef92164,2004,Shall We Dance?,"$7,488,729 ",268,-,21-Oct,-,"[ ""Buena Vista International"" ]",AU
66134b3eab14b5df5ef92165,2002,The Mothman Prophecies,"$1,942,283 ",152,-,23-May,-,null,AU
66134b3eab14b5df5ef92166,2009,Seven Pounds,"$4,081,722 ",261,261,8-Jan,"$1,426,611 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef92167,2009,The Young Victoria,"$3,993,751 ",124,124,27-Aug,"$730,892 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef92168,2004,Garfield: The Movie,"$7,460,166 ",275,-,16-Sep,-,"[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef92169,2002,Crossroads,"$1,843,152 ",168,-,18-Apr,-,null,AU
66134b3eab14b5df5ef9216a,2004,A Series of Unfortunate Events,"$7,218,652 ",243,-,16-Dec,-,"[ ""United International Pictures"" ]",AU
66134b3eab14b5df5ef9216b,2009,Duplicity,"$3,799,322 ",224,224,19-Mar,"$1,039,004 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b3eab14b5df5ef9216c,2002,Bandits,"$1,841,808 ",164,-,21-Mar,-,null,AU
66134b3eab14b5df5ef9216d,2009,Paul Blart: Mall Cop,"$3,733,141 ",196,196,19-Mar,"$1,088,447 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef9216e,2002,The Banger Sisters,"$1,825,471 ",184,-,21-Nov,-,null,AU
66134b3eab14b5df5ef9216f,2009,Aliens in the Attic,"$3,686,961 ",215,215,3-Sep,"$715,479 ","[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef92170,2004,Along Came Polly,"$6,914,907 ",202,-,22-Jan,-,null,AU
66134b3eab14b5df5ef92171,2009,Coraline,"$3,553,861 ",212,212,6-Aug,"$923,624 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b3eab14b5df5ef92172,2002,John Q,"$1,747,459 ",179,-,2-May,-,null,AU
66134b3eab14b5df5ef92173,2009,"I Love You, Man","$3,487,256 ",187,186,4-Jun,"$1,242,507 ","[ ""Paramount Pictures International"" ]",AU
66134b3eab14b5df5ef92174,2004,Cheaper by the Dozen,"$6,661,344 ",190,-,8-Jan,-,null,AU
66134b3eab14b5df5ef92175,2009,Charlie & Boots,"$3,438,120 ",182,182,3-Sep,"$680,519 ","[ ""Paramount Pictures International"" ]",AU
66134b3eab14b5df5ef92176,2002,Big Fat Liar,"$1,702,082 ",123,-,11-Jul,-,null,AU
66134b3eab14b5df5ef92177,2009,The Reader,"$3,436,114 ",53,53,19-Feb,"$348,907 ","[ ""Roadshow Films"" ]",AU
66134b3eab14b5df5ef92178,2004,King Arthur,"$6,597,737 ",300,-,15-Jul,-,null,AU
66134b3eab14b5df5ef92179,2009,Underworld: Rise of the Lycans,"$3,421,006 ",147,147,22-Jan,"$1,139,768 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3eab14b5df5ef9217a,2004,Dodgeball: A True Underdog Story,"$6,512,128 ",256,-,9-Sep,-,"[ ""20th Century Fox International"" ]",AU
66134b3eab14b5df5ef9217b,2002,Reign of Fire,"$1,684,166 ",162,-,3-Oct,-,null,AU
66134b3eab14b5df5ef9217c,2009,The Invention of Lying,"$3,201,345 ",168,168,26-Nov,"$1,011,983 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b3eab14b5df5ef9217d,2002,Santa vs. the Snowman 3D,"$1,659,400 ",2,-,21-Nov,-,"[ ""IMAX"" ]",AU
66134b3eab14b5df5ef9217e,2009,Land of the Lost,"$3,108,970 ",219,219,11-Jun,"$1,241,136 ","[ ""Universal Pictures International (UPI)"" ]",AU
