_id,Distributor,gross_box_office,max_theater,open_theater,open_week,opening,title,year,Domestic
66134519068e2ab147e277bf,"[ ""Sony Pictures Releasing"" ]","$5,759,367 ",470,470,29-Nov,"$1,191,066 ",Captain Phillips,2013,JP
66134519068e2ab147e277c0,null,"$4,464,001 ",198,198,6-Sep,"$1,157,836 ",Non-Stop,2014,JP
66134519068e2ab147e277c1,"[ ""Shochiku"" ]","$5,437,614 ",232,232,16-Mar,"$901,147 ",Seven Days of Himawari and Her Puppies,2013,JP
66134519068e2ab147e277c2,"[ ""Toei Company"" ]","$4,109,243 ",282,-,1-Mar,-,Kiki's Delivery Service,2014,JP
66134519068e2ab147e277c3,"[ ""Toho Company"" ]","$91,331,832 ",450,450,13-Jul,"$11,045,479 ",Brave Hearts: Umizaru,2012,JP
66134519068e2ab147e277c4,"[ ""Warner Bros."" ]","$5,409,950 ",570,570,22-Mar,"$998,179 ",Jack the Giant Slayer,2013,JP
66134519068e2ab147e277c5,"[ ""Sony Pictures Releasing"" ]","$4,033,472 ",308,308,14-Mar,"$985,469 ",RoboCop,2014,JP
66134519068e2ab147e277c6,"[ ""Gaga"" ]","$5,345,530 ",201,201,12-Jan,"$1,383,516 ",Looper,2013,JP
66134519068e2ab147e277c7,"[ ""Toho Company"" ]","$74,091,903 ",323,304,28-Apr,"$5,269,888 ",Thermae Romae,2012,JP
66134519068e2ab147e277c8,"[ ""Shochiku"" ]","$4,915,950 ",262,-,7-Dec,-,A Tale of Samurai Cooking: A True Love Story,2013,JP
66134519068e2ab147e277c9,"[ ""Toho Company"" ]","$72,834,411 ",452,452,7-Sep,"$10,276,902 ",Bayside Shakedown the Final,2012,JP
66134519068e2ab147e277ca,"[ ""Sony Pictures Releasing"" ]","$4,897,256 ",148,148,1-Mar,"$684,841 ",Django Unchained,2013,JP
66134519068e2ab147e277cb,"[ ""Toei Company"" ]","$3,856,712 ",305,304,18-Jan,"$1,284,430 ","Zyuden Sentai Kyoryuger vs. Go-Busters: Dinosaur Great Battle! Farewell, Eternal Friends",2014,JP
66134519068e2ab147e277cc,"[ ""Toei Company"" ]","$72,822,122 ",311,300,15-Dec,"$16,681,502 ",One Piece Film Z,2012,JP
